MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,Feature1stFlrSF,Feature2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Feature3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,HasPool,Has2ndFloor,HasGarage,HasBsmt,HasFireplace,BltSoldYrDiff,TotalSF,TotalBathr,TotalPorchSF,SalePrice
30,5,52.0,6240,1,0,3,3,0,4,0,9,2,2,0,0,4,5,1925,1950,1,1,8,8,2,0.0,3,4,1,4,4,4,1,152,6,0,628,780,1,4,1,0,848,0,360,1208,0,0,1,0,2,1,4,5,7,0,3,5,1962.0,3,2,539,5,5,2,0,23,112,0,0,0,3,4,1,0,1,2009,9,4,0,0,1,1,0,84,1628,1.0,135,103000
120,4,39.0,5389,1,1,0,3,0,4,0,22,2,2,4,2,8,5,1995,1996,1,1,5,5,2,0.0,2,4,2,2,4,4,2,1180,6,0,415,1595,1,0,1,5,1616,0,0,1616,1,0,2,0,2,1,2,5,7,1,5,1,1995.0,2,2,608,5,5,2,237,152,0,0,0,0,3,4,1,0,3,2010,9,4,0,0,1,1,1,15,3211,3.0,389,236500
80,4,73.0,9590,1,1,0,3,0,0,0,23,2,2,0,7,7,5,2003,2003,1,1,13,14,1,442.0,2,4,2,0,4,0,2,786,6,0,82,868,1,0,1,5,1146,0,0,1146,1,0,2,0,3,1,2,6,7,1,2,1,2003.0,0,2,438,5,5,2,160,22,0,0,0,0,3,4,1,0,5,2007,9,4,0,0,1,1,1,4,2014,3.0,182,187500
60,4,75.0,11404,1,1,0,3,0,4,0,5,2,2,0,5,7,5,1998,1999,1,1,13,14,1,202.0,2,4,2,2,4,0,0,252,6,0,901,1153,1,0,1,5,1153,878,0,2031,0,0,2,1,3,1,2,8,7,1,5,1,1998.0,0,2,541,5,5,2,192,84,0,0,0,0,3,4,1,0,7,2008,9,4,0,1,1,1,1,10,3184,2.5,276,222500
20,4,80.0,10000,1,1,3,3,0,0,0,19,1,2,0,2,5,6,1961,1983,3,1,6,6,2,0.0,3,4,1,4,4,4,1,594,6,0,270,864,1,0,1,5,1144,0,0,1144,1,0,1,0,3,1,4,6,7,1,5,1,1961.0,2,1,264,5,5,2,165,0,0,0,0,0,3,1,3,400,3,2009,9,4,0,0,1,1,1,48,2008,2.0,165,131400
20,4,68.0,8978,1,1,0,3,0,0,0,19,2,2,0,2,5,5,1968,1968,1,1,10,11,2,0.0,3,4,2,4,4,4,6,0,6,0,948,948,1,4,1,5,948,0,0,948,0,0,1,0,3,1,4,6,7,0,3,1,1968.0,3,1,300,5,5,2,147,0,0,0,0,0,3,4,1,0,5,2007,9,3,0,0,1,1,0,39,1896,1.0,147,108000
75,5,60.0,10800,1,1,3,3,0,4,0,17,2,2,0,4,7,7,1914,1970,1,1,14,15,2,0.0,3,4,0,2,4,2,5,390,6,0,490,880,2,1,0,5,880,888,0,1768,0,0,1,1,2,1,4,6,7,2,5,5,1914.0,3,2,320,5,5,0,0,341,0,0,0,0,3,4,1,0,10,2006,9,4,0,1,1,1,1,92,2648,1.5,341,163000
90,4,60.0,8544,1,1,3,3,0,4,0,12,2,2,2,2,3,4,1950,1950,1,1,12,12,2,0.0,3,4,1,3,2,3,4,0,4,0,0,0,1,2,0,1,1040,0,0,1040,0,0,2,0,2,2,4,6,7,0,3,5,1949.0,3,2,400,5,5,2,0,0,0,0,0,0,3,4,1,0,7,2006,9,4,0,0,1,0,0,56,1040,2.0,0,93500
60,4,72.0,10463,1,1,0,1,0,1,0,8,2,2,0,5,8,5,2005,2005,1,1,13,14,2,0.0,2,4,2,2,4,4,6,0,6,0,893,893,1,0,1,5,901,900,0,1801,0,0,2,1,3,1,2,8,7,1,2,1,2005.0,0,3,800,5,5,2,0,116,0,0,0,0,3,4,1,0,6,2006,9,4,0,1,1,1,1,1,2694,2.5,116,239900
90,4,60.0,10800,1,1,3,3,0,4,0,7,2,2,2,2,5,5,1987,1988,1,1,10,11,2,0.0,3,4,1,2,1,1,2,1200,6,0,0,1200,1,4,1,5,1200,0,0,1200,3,0,3,0,3,1,4,5,7,0,3,6,1978.0,1,0,0,3,3,2,120,0,0,0,0,0,3,4,1,0,3,2009,9,2,0,0,0,1,0,22,2400,6.0,120,179000
60,4,65.0,9313,1,1,0,3,0,4,0,5,2,2,0,5,7,5,2004,2004,1,1,13,14,2,0.0,2,4,2,2,4,4,6,0,6,0,864,864,1,0,1,5,864,864,0,1728,0,0,2,1,3,1,2,7,7,0,3,1,2004.0,2,2,572,5,5,2,187,56,0,0,0,0,3,4,1,0,4,2009,9,4,0,1,1,1,0,5,2592,2.5,243,190000
70,5,60.0,9600,1,0,3,3,0,4,0,17,2,2,0,5,5,7,1910,2002,1,1,14,16,2,0.0,3,2,0,1,0,4,6,0,6,0,264,264,1,0,1,5,768,664,0,1432,0,0,2,0,2,1,4,7,7,0,3,5,1910.0,3,2,360,5,2,2,270,0,112,0,0,0,3,0,1,0,5,2007,9,0,0,1,1,1,0,97,1696,2.0,382,132000
20,4,65.0,6768,1,1,0,3,0,4,0,19,1,2,0,2,6,8,1961,1996,3,1,6,6,2,0.0,3,2,1,4,4,2,2,832,6,0,80,912,1,2,1,5,912,0,0,912,1,1,1,0,3,1,2,5,7,0,3,5,1962.0,3,1,288,5,5,2,168,0,0,0,0,0,3,0,1,0,5,2008,9,4,0,0,1,1,0,47,1824,2.5,168,142000
20,4,65.0,8450,1,1,3,3,0,4,0,20,2,2,0,2,7,5,2000,2001,1,1,13,14,1,108.0,3,4,2,2,4,4,6,0,6,0,1349,1349,1,0,1,5,1349,0,0,1349,0,0,2,0,3,1,4,6,7,0,3,1,2000.0,3,2,539,5,5,2,120,55,0,0,0,0,3,0,1,0,12,2007,9,4,0,0,1,1,0,7,2698,2.0,175,179000
80,4,70.0,12886,1,1,0,3,0,4,0,19,2,2,0,7,5,6,1963,1999,1,1,6,6,2,0.0,3,4,1,2,4,0,0,444,6,0,76,520,1,0,1,5,1464,0,0,1464,0,1,2,0,3,1,4,6,3,1,5,1,1997.0,2,2,480,5,5,2,302,0,0,0,100,0,3,4,1,0,10,2009,9,4,0,0,1,1,1,46,1984,2.5,402,175000
120,4,41.0,5395,1,1,0,1,0,4,0,22,2,2,4,2,8,5,1993,1993,1,1,6,6,2,0.0,2,4,2,2,4,4,2,733,6,0,604,1337,1,2,1,5,1337,0,0,1337,1,0,2,0,2,1,2,5,7,1,5,1,1993.0,2,2,462,5,5,2,96,0,70,168,0,0,3,4,1,0,10,2008,9,4,0,0,1,1,1,15,2674,3.0,334,180000
60,4,68.0,8963,1,1,0,3,0,4,0,14,2,2,0,5,8,9,1976,1996,3,1,13,14,1,289.0,0,2,1,4,1,4,2,575,0,80,487,1142,1,0,1,5,1175,1540,0,2715,0,1,3,1,4,1,2,11,7,2,5,3,1994.0,0,2,831,5,5,2,0,204,0,0,0,0,3,4,1,0,7,2008,9,4,0,1,1,1,1,32,3857,4.0,204,299800
60,4,68.0,8795,1,1,0,3,0,4,0,8,2,2,0,5,7,5,2000,2000,1,1,13,14,2,0.0,2,4,2,2,4,4,2,300,6,0,652,952,1,0,1,5,980,1276,0,2256,0,0,2,1,4,1,2,8,7,1,5,3,2000.0,0,2,554,5,5,2,224,54,0,0,0,0,3,4,1,0,4,2009,9,4,0,1,1,1,1,9,3208,2.5,278,236000
70,5,65.0,11700,1,2,0,3,0,0,0,17,2,2,0,5,7,7,1880,2003,4,1,12,13,2,0.0,2,4,4,4,0,4,6,0,6,0,1240,1240,2,4,0,5,1320,1320,0,2640,0,0,1,1,4,1,2,8,7,1,2,5,1950.0,3,4,864,5,5,0,181,0,386,0,0,0,3,4,1,0,5,2009,9,4,0,1,1,1,1,129,3880,1.5,567,265979
20,4,59.0,10593,1,1,0,3,0,4,0,15,2,2,0,2,7,5,1996,1996,3,1,13,14,1,338.0,2,4,2,2,4,4,2,919,6,0,801,1720,1,0,1,5,1720,0,0,1720,1,0,2,0,3,1,2,7,7,1,5,1,1996.0,0,2,527,5,5,2,240,56,154,0,0,0,3,4,1,0,3,2010,9,4,0,0,1,1,1,14,3440,3.0,450,260400
50,4,50.0,8405,1,1,3,3,0,4,0,7,2,2,0,0,4,3,1945,1950,1,1,15,16,2,0.0,3,4,3,3,2,3,4,0,4,0,0,0,5,4,0,1,1088,441,0,1529,0,0,2,0,4,1,4,9,4,0,3,5,1945.0,3,1,240,5,5,0,92,0,185,0,0,0,3,4,1,0,4,2009,9,4,0,1,1,0,0,64,1529,2.0,277,98000
50,5,55.0,8800,1,0,3,3,0,0,0,17,2,2,0,0,4,7,1910,2004,1,1,14,15,2,0.0,3,4,0,4,0,4,6,0,6,0,576,576,1,2,1,5,792,348,0,1140,0,0,1,0,3,1,4,7,3,0,3,6,1978.0,1,0,0,3,3,0,0,160,0,0,0,0,3,4,1,0,6,2010,9,4,0,1,0,1,0,100,1716,1.0,160,96500
60,4,68.0,7750,1,1,3,3,0,4,0,8,6,2,0,5,7,5,2003,2003,1,1,13,14,2,0.0,2,4,2,2,4,4,6,0,6,0,660,660,1,0,1,5,660,660,0,1320,0,0,2,1,3,1,2,6,7,0,3,1,2003.0,0,2,400,5,5,2,0,48,0,0,0,0,3,4,1,0,8,2007,9,4,0,1,1,1,0,4,1980,2.5,48,162000
20,4,79.0,9236,1,1,0,3,0,4,0,5,2,2,0,2,6,5,1997,1997,1,1,13,14,2,0.0,3,2,2,2,4,1,2,1200,6,0,279,1479,1,0,1,5,1494,0,0,1494,1,0,2,0,3,1,2,6,7,0,3,1,1997.0,2,2,576,5,5,2,168,27,0,0,0,0,3,4,1,0,7,2006,9,4,0,0,1,1,0,9,2973,3.0,195,217000
60,4,80.0,10240,1,1,3,3,0,4,0,16,2,2,0,5,8,5,2005,2005,1,1,13,14,1,178.0,2,4,2,2,4,2,6,0,6,0,1030,1030,1,2,1,5,1038,1060,0,2098,0,0,2,1,3,1,0,8,7,1,2,1,2005.0,2,3,878,5,5,2,192,52,0,0,0,0,3,4,1,0,3,2006,9,4,0,1,1,1,1,1,3128,2.5,244,275500
20,4,61.0,7930,1,1,3,3,0,4,0,12,2,2,0,2,6,8,1969,2005,1,1,10,11,2,0.0,3,4,1,4,4,4,2,439,3,472,115,1026,1,2,1,5,1026,0,0,1026,1,0,1,0,3,1,2,5,7,0,3,5,1969.0,2,2,440,5,5,2,171,48,0,0,0,0,3,4,1,0,7,2009,9,4,0,0,1,1,0,40,2052,2.0,219,156000
160,1,34.0,3230,1,2,3,3,0,4,0,21,2,2,4,5,6,5,1999,1999,1,1,8,8,1,894.0,3,4,2,2,4,4,2,381,6,0,348,729,1,2,1,5,742,729,0,1471,0,0,2,1,3,1,4,6,7,0,3,5,1999.0,3,2,440,5,5,2,0,24,0,0,0,0,3,4,1,0,3,2009,9,4,0,1,1,1,0,10,2200,2.5,24,172500
60,4,68.0,10769,1,1,0,3,0,4,0,5,2,2,0,5,8,5,2007,2007,1,1,13,14,2,0.0,2,4,2,2,4,0,2,20,6,0,846,866,1,0,1,5,866,902,0,1768,0,0,2,1,3,1,2,7,7,0,3,1,2007.0,2,2,578,5,5,2,144,105,0,0,0,0,3,4,1,0,4,2009,9,4,0,1,1,1,0,2,2634,2.5,249,212000
60,4,68.0,11616,1,1,0,3,0,1,0,19,2,2,0,5,6,5,1978,1978,3,1,6,6,0,328.0,3,4,1,4,4,2,5,438,6,0,234,672,1,4,1,5,672,714,0,1386,0,0,2,1,3,1,4,6,7,1,5,1,1978.0,0,2,440,5,5,2,335,0,0,0,0,0,3,0,1,0,4,2010,9,0,0,1,1,1,1,32,2058,2.5,335,158900
160,1,24.0,2280,1,2,3,3,0,4,0,21,2,2,3,5,7,5,1999,1999,1,1,8,8,1,360.0,3,4,2,2,4,4,0,549,6,0,195,744,1,2,1,5,757,744,0,1501,0,0,2,1,3,1,4,6,7,0,3,5,1999.0,3,2,440,5,5,2,0,0,0,0,0,0,3,4,1,0,8,2008,9,4,0,1,1,1,0,9,2245,2.5,0,179400
60,4,65.0,12257,1,1,0,3,0,4,0,15,2,2,0,5,8,5,1995,1995,1,1,13,14,1,513.0,2,4,2,2,4,0,3,56,0,64,1198,1318,1,0,1,5,1328,1203,0,2531,0,0,2,1,4,1,2,9,7,1,5,1,1995.0,2,3,752,5,5,2,222,98,0,0,0,0,3,4,1,0,11,2007,9,4,0,1,1,1,1,12,3849,2.5,320,290000
20,4,70.0,9100,1,1,3,3,0,4,0,12,2,2,0,2,6,6,1959,1959,3,1,14,15,2,0.0,3,4,1,4,4,4,5,612,6,0,252,864,1,0,1,5,864,0,0,864,0,0,1,0,2,1,4,5,7,0,3,5,2008.0,3,1,300,0,0,2,0,0,0,0,0,0,3,4,3,450,10,2009,9,4,0,0,1,1,0,50,1728,1.0,0,127500
30,5,60.0,6911,1,1,3,3,0,2,0,3,1,2,0,2,5,5,1924,1950,1,1,14,15,2,0.0,3,4,2,4,4,2,3,405,6,0,740,1145,1,4,1,5,1301,0,0,1301,0,0,1,0,2,1,1,5,2,0,3,5,1965.0,3,2,440,5,5,2,0,0,0,0,0,0,3,4,1,0,10,2009,9,4,0,0,1,1,0,85,2446,1.0,0,100000
60,1,72.0,8640,1,1,3,3,0,4,0,21,2,2,0,5,7,5,2009,2009,1,1,13,14,2,0.0,3,4,2,2,4,2,2,24,6,0,732,756,1,0,1,5,764,783,0,1547,0,0,2,1,3,1,2,7,7,0,3,1,2009.0,3,2,614,5,5,2,169,45,0,0,0,0,3,4,1,0,6,2010,2,4,0,1,1,1,0,1,2303,2.5,214,215200
60,4,82.0,9430,1,1,3,3,0,4,0,15,2,2,0,5,8,5,1999,1999,1,1,13,14,1,673.0,2,4,2,2,4,2,2,1163,6,0,89,1252,1,0,1,5,1268,1097,0,2365,1,0,2,1,3,1,2,8,7,1,2,1,1999.0,2,3,856,5,5,2,0,128,0,0,180,0,3,4,1,0,7,2009,9,4,0,1,1,1,1,10,3617,3.5,308,337000
120,4,30.0,9549,1,1,0,3,0,1,0,24,2,2,4,2,8,5,1995,1996,3,1,3,3,2,0.0,2,2,2,2,1,0,3,437,2,1057,0,1494,1,0,1,5,1494,0,0,1494,1,0,1,1,2,1,0,6,7,1,2,1,1995.0,0,2,481,5,5,2,0,30,0,0,216,0,3,4,1,0,4,2006,9,4,0,0,1,1,1,11,2988,2.5,246,270000
20,4,75.0,14587,1,1,0,3,0,4,0,21,2,2,0,2,9,5,2008,2008,1,1,13,14,3,284.0,2,4,2,2,4,4,6,0,6,0,1498,1498,1,0,1,5,1506,0,0,1506,0,0,2,0,2,1,0,6,7,1,2,1,2008.0,0,2,592,5,5,2,0,174,0,0,0,0,3,4,1,0,8,2008,7,5,0,0,1,1,1,0,3004,2.0,174,264132
60,4,80.0,10421,1,1,3,3,0,4,0,14,2,2,0,5,7,5,1988,1988,1,1,6,6,1,42.0,3,4,1,2,4,4,2,394,6,0,586,980,1,4,1,5,980,734,0,1714,0,0,2,1,3,1,4,7,7,1,5,1,1988.0,3,2,496,5,5,2,228,66,156,0,0,0,3,2,3,500,3,2010,9,4,0,1,1,1,1,22,2694,2.5,450,196500
50,4,75.0,12508,1,1,0,3,0,4,0,11,2,2,0,0,6,7,1940,1985,1,1,13,14,2,0.0,3,4,1,2,4,2,0,660,6,0,323,983,1,0,1,5,983,767,0,1750,1,0,2,0,4,1,4,7,4,0,3,1,1989.0,3,1,423,5,5,2,245,0,156,0,0,0,3,4,3,1300,7,2008,9,4,0,1,1,1,0,68,2733,3.0,401,160000
20,4,70.0,9100,1,1,3,3,0,4,0,5,2,2,0,2,7,5,2004,2005,3,1,13,14,2,0.0,2,4,2,2,4,4,2,24,6,0,1836,1860,1,0,1,5,1836,0,0,1836,0,0,2,0,3,1,2,8,7,1,2,1,2004.0,0,2,484,5,5,2,120,33,0,0,0,0,3,4,1,0,10,2006,9,4,0,0,1,1,1,2,3696,2.0,153,216837
85,4,68.0,7252,1,1,0,3,0,1,0,19,2,2,0,6,5,5,1982,1982,3,1,14,15,2,0.0,3,4,1,2,4,0,2,685,6,0,173,858,1,4,1,5,858,0,0,858,1,0,1,0,2,1,4,5,7,0,3,5,1983.0,3,2,576,5,5,2,120,0,0,0,0,0,3,4,1,0,4,2009,9,4,0,0,1,1,0,27,1716,2.0,120,134900
20,4,67.0,8877,1,1,3,3,0,4,0,7,2,2,0,2,4,5,1951,1951,1,1,14,15,2,0.0,3,4,1,1,0,4,3,836,6,0,0,836,1,4,1,1,1220,0,0,1220,0,0,1,0,2,1,4,6,7,0,3,5,1951.0,3,2,396,5,5,2,0,0,0,0,0,0,3,4,1,0,4,2006,0,4,0,0,1,1,0,55,2056,1.0,0,102000
80,4,94.0,7819,1,1,3,3,0,4,0,7,2,2,0,7,6,5,1976,1976,1,1,10,11,2,0.0,3,4,1,4,4,0,0,422,1,127,480,1029,1,4,1,5,1117,0,0,1117,1,0,1,0,3,1,4,6,7,1,5,5,1976.0,3,2,672,5,5,2,144,0,0,0,0,0,3,2,1,0,3,2010,9,0,0,0,1,1,1,34,2146,2.0,144,107000
20,4,70.0,10150,1,1,3,3,0,4,0,12,1,2,0,2,5,5,1958,1958,1,1,14,15,2,1.0,3,4,1,4,4,4,5,456,6,0,456,912,1,0,1,0,912,0,0,912,0,0,1,0,2,1,4,5,7,0,3,1,1958.0,2,1,275,5,5,2,0,0,0,0,0,0,3,4,1,0,7,2007,0,4,0,0,1,1,0,49,1824,1.0,0,114500
120,5,32.0,4500,1,1,3,3,0,2,0,11,2,2,4,2,6,5,1998,1998,3,1,13,14,1,320.0,3,4,2,0,4,4,2,866,6,0,338,1204,1,0,1,5,1204,0,0,1204,1,0,2,0,2,1,4,5,7,0,3,1,1998.0,0,2,412,5,5,2,0,247,0,0,0,0,3,4,1,0,6,2009,9,4,0,0,1,1,0,11,2408,3.0,247,162000
20,4,86.0,11210,1,1,0,3,0,4,0,5,2,2,0,2,7,5,2005,2006,1,1,13,14,1,240.0,2,4,2,2,4,0,2,20,6,0,1594,1614,1,0,1,5,1614,0,0,1614,0,0,2,0,3,1,2,7,7,0,3,1,2005.0,2,3,865,5,5,2,144,59,0,0,0,0,3,4,1,0,7,2006,7,5,0,0,1,1,0,1,3228,2.0,203,221500
20,4,100.0,13350,1,1,0,3,0,4,0,19,2,2,0,2,5,5,1974,1974,3,1,6,11,2,0.0,3,4,1,4,4,4,0,762,6,0,102,864,1,4,1,5,894,0,0,894,1,0,1,0,3,1,4,5,7,1,1,1,1974.0,3,2,440,5,5,2,241,0,0,0,0,0,3,2,1,0,6,2006,9,4,0,0,1,1,1,32,1758,2.0,241,142500
90,3,60.0,8400,1,1,3,3,0,4,0,20,1,2,2,2,5,5,1977,1977,1,1,10,11,1,320.0,3,4,3,3,2,3,4,0,4,0,0,0,1,4,1,5,2020,0,0,2020,0,0,2,0,4,2,4,10,7,2,5,5,1977.0,3,2,630,5,5,2,0,0,0,0,0,0,3,4,1,0,10,2007,9,4,0,0,1,0,1,30,2020,2.0,0,144000
90,4,78.0,10530,1,1,3,3,0,4,0,11,2,2,2,6,6,5,1977,1977,1,1,10,7,1,90.0,3,4,1,2,4,1,2,975,6,0,0,975,1,4,1,5,1004,0,0,1004,1,0,1,0,2,1,4,4,7,0,3,1,1977.0,3,2,504,5,5,2,0,0,0,0,0,0,3,4,1,0,5,2006,9,4,0,0,1,1,0,29,1979,2.0,0,135000
20,4,63.0,7875,1,1,3,3,0,4,0,8,2,2,0,2,7,5,1995,1996,1,1,6,6,1,38.0,3,4,2,2,1,4,6,0,6,0,1237,1237,1,2,1,5,1253,0,0,1253,0,0,2,0,3,1,4,6,7,1,5,1,1995.0,0,2,402,5,5,2,220,21,0,0,0,0,3,4,1,0,6,2007,9,4,0,0,1,1,1,12,2490,2.0,241,176000
60,4,65.0,7153,1,1,3,3,0,4,0,20,2,2,0,5,6,5,1992,1992,1,1,13,14,2,0.0,2,2,2,2,4,4,0,387,6,0,374,761,1,0,1,5,810,793,0,1603,0,0,2,1,3,1,2,7,7,0,3,1,1992.0,2,2,484,5,5,2,0,124,0,0,0,0,3,4,1,0,7,2006,9,4,0,1,1,1,0,14,2364,2.5,124,175900
20,4,67.0,16285,1,1,1,3,0,4,0,5,2,2,0,2,7,5,2001,2002,1,1,13,14,2,0.0,2,4,2,2,4,4,6,0,6,0,1413,1413,1,0,1,5,1430,0,0,1430,0,0,2,0,3,1,2,6,7,0,3,1,2001.0,2,2,605,5,5,2,0,33,0,0,0,0,3,4,1,0,6,2009,9,4,0,0,1,1,0,8,2843,2.0,33,187100
85,4,68.0,9101,1,1,0,3,0,0,0,11,2,2,0,6,5,6,1978,1978,1,1,10,11,1,104.0,3,2,2,2,4,0,2,1097,6,0,0,1097,1,0,1,5,1110,0,0,1110,1,0,1,0,1,1,2,4,7,1,5,1,1978.0,0,2,602,5,5,2,303,30,0,0,0,0,3,4,1,0,7,2009,9,4,0,0,1,1,1,31,2207,2.0,333,165500
75,5,35.0,6300,1,0,3,3,0,4,0,17,2,2,0,4,6,6,1914,2001,1,1,14,16,2,0.0,3,4,1,4,4,4,6,0,6,0,742,742,1,0,1,5,742,742,0,1484,0,0,2,0,3,1,4,9,7,1,2,6,1978.0,1,0,0,3,3,2,0,291,134,0,0,0,3,4,1,0,6,2008,9,4,0,1,0,1,1,94,2226,2.0,425,128000
20,4,68.0,9790,1,1,3,3,0,4,0,14,1,2,0,2,6,5,1967,1967,1,1,3,15,2,0.0,3,4,1,4,4,4,5,251,3,630,491,1372,1,4,1,5,1342,0,0,1342,0,0,2,0,3,1,4,7,7,1,2,1,1967.0,3,2,457,5,5,2,0,0,0,0,197,0,3,4,1,0,9,2009,9,4,0,0,1,1,1,42,2714,2.0,197,161500
50,5,60.0,10800,1,1,3,3,0,4,0,17,0,2,0,0,5,6,1915,1950,1,1,8,8,2,0.0,3,2,2,1,4,4,3,686,6,0,0,686,1,4,1,5,966,686,0,1652,1,0,2,0,4,1,4,7,7,0,3,5,1961.0,3,1,416,5,5,2,0,0,196,0,0,0,3,4,3,1200,6,2010,9,4,0,1,1,1,0,95,2338,3.0,196,139000
60,4,76.0,10142,1,1,0,3,0,4,0,20,2,2,0,5,7,5,2004,2004,1,1,13,14,2,0.0,2,4,2,2,4,4,2,656,6,0,300,956,1,0,1,5,956,1128,0,2084,1,0,2,1,4,1,2,8,7,0,3,3,2004.0,2,2,618,5,5,2,0,45,0,0,0,0,3,4,1,0,1,2010,9,4,0,1,1,1,0,6,3040,3.5,45,233000
20,5,50.0,6000,1,1,3,3,0,0,0,17,2,2,0,2,4,7,1954,2000,1,1,8,8,2,0.0,3,4,1,4,4,4,6,0,6,0,901,901,1,0,1,5,901,0,0,901,0,0,1,0,2,1,4,4,7,0,3,5,1954.0,3,1,281,1,5,2,0,0,0,0,0,0,3,4,1,0,8,2008,9,4,0,0,1,1,0,54,1802,1.0,0,107900
60,4,68.0,12205,1,1,0,2,0,4,0,4,2,2,0,5,6,8,1966,2007,1,1,6,6,1,157.0,3,4,1,4,0,1,3,568,6,0,264,832,1,2,1,5,976,1111,0,2087,0,0,2,1,5,1,2,9,7,0,3,1,1966.0,0,2,444,5,5,2,133,168,0,0,0,0,3,4,1,0,7,2007,9,4,0,1,1,1,0,41,2919,2.5,301,187500
120,4,43.0,3182,1,1,3,3,0,4,0,0,2,2,4,2,7,5,2005,2006,1,1,13,14,1,11.0,2,4,2,2,4,4,2,16,6,0,1129,1145,1,0,1,5,1145,0,0,1145,0,0,2,0,2,1,2,5,7,1,2,1,2005.0,0,2,397,5,5,2,100,16,0,0,0,0,3,4,1,0,9,2009,9,4,0,0,1,1,1,4,2290,2.0,116,160200
80,4,68.0,11333,1,1,0,3,0,0,0,11,2,2,0,7,6,5,1976,1976,1,1,6,6,2,0.0,3,4,2,2,4,0,0,539,6,0,490,1029,1,4,1,5,1062,0,0,1062,1,0,1,0,3,1,4,5,7,2,5,1,1976.0,2,2,539,5,5,2,120,0,0,0,0,0,3,4,1,0,5,2007,9,4,0,0,1,1,1,31,2091,2.0,120,146800
60,4,92.0,9920,1,1,0,3,0,1,0,15,2,2,0,5,7,5,1996,1997,1,1,8,8,2,0.0,2,4,2,2,4,0,2,862,6,0,255,1117,1,0,1,5,1127,886,0,2013,1,0,2,1,3,1,4,8,7,1,5,1,1997.0,3,2,455,5,5,2,180,130,0,0,0,0,3,4,1,0,6,2007,9,4,0,1,1,1,1,11,3130,3.5,310,269790
20,4,76.0,9158,1,1,3,3,0,4,0,21,2,2,0,2,8,5,2007,2007,1,1,5,5,3,140.0,2,4,2,2,4,0,6,0,6,0,1496,1496,1,0,1,5,1496,0,0,1496,0,0,2,0,3,1,2,7,7,0,3,1,2007.0,0,2,474,5,5,2,168,130,0,0,0,0,3,4,1,0,6,2007,7,5,0,0,1,1,0,0,2992,2.0,298,225000
60,4,68.0,10832,1,1,0,3,0,0,0,8,2,2,0,5,7,5,1994,1996,1,1,8,8,2,0.0,2,4,2,2,4,4,6,0,6,0,712,712,1,0,1,5,1086,809,0,1895,0,0,2,1,3,1,2,7,7,1,5,1,1994.0,0,2,409,5,5,2,143,46,0,0,0,0,3,4,3,500,10,2008,9,4,0,1,1,1,1,14,2607,2.5,189,194500
60,4,70.0,8400,1,1,3,3,0,4,0,20,2,2,0,5,6,6,1980,1981,1,1,6,6,1,130.0,3,4,1,2,4,4,6,0,6,0,650,650,1,4,1,5,888,676,0,1564,0,0,2,1,3,1,4,7,7,1,5,1,1980.0,3,2,476,5,5,2,0,50,0,0,204,0,3,2,1,0,4,2010,9,4,0,1,1,1,1,30,2214,2.5,254,171000
20,4,71.0,8197,1,1,3,3,0,4,0,19,2,2,0,2,6,5,1977,1977,1,1,10,11,1,148.0,3,4,1,4,4,4,6,0,6,0,660,660,1,0,1,5,1285,0,0,1285,0,0,1,1,3,1,4,7,7,1,5,1,1977.0,2,2,528,5,5,2,138,0,0,0,0,0,3,2,1,0,4,2007,9,4,0,0,1,1,1,30,1945,1.5,138,143500
20,4,57.0,7677,1,1,3,3,0,4,0,12,2,2,0,2,5,5,1953,1953,1,1,13,14,2,0.0,3,4,1,4,4,4,1,570,6,0,203,773,1,2,1,5,773,0,0,773,0,0,1,0,2,1,4,4,7,0,3,1,1953.0,3,1,240,5,5,2,0,0,0,0,0,0,3,4,1,0,4,2008,9,0,0,0,1,1,0,55,1546,1.0,0,110000
50,4,60.0,7200,1,1,3,3,0,0,0,18,1,2,0,0,5,7,1937,1950,1,1,14,15,1,252.0,3,4,0,2,4,4,0,569,6,0,162,731,1,0,1,5,981,787,0,1768,1,0,1,1,3,1,2,7,7,2,5,5,1939.0,3,1,240,5,5,2,0,0,264,0,0,0,3,2,1,0,6,2007,9,4,0,1,1,1,1,70,2499,2.5,264,175000
